id_veiculo,id_loja,marca_veiculo,modelo_veiculo,situacao_veiculo
3377,58,Porsche,914-2,ATIVO
3378,77,Pontiac,Firebird,INATIVO
3379,12,Toyota,Corolla,ATIVO
3380,79,Camaro,Z28,ATIVO
3381,17,AMC,Javelin,INATIVO
3382,41,Volvo,142E,ATIVO
3383,97,Ford,Pantera,ATIVO
3384,60,Mazda,RX4,ATIVO
3385,39,Merc,230,ATIVO
3386,60,Merc,450SE,ATIVO
3387,35,Hornet,4,ATIVO
3388,81,Duster,360,ATIVO
3389,9,Duster,360,ATIVO
3390,14,Porsche,914-2,ATIVO
3391,72,Camaro,Z28,ATIVO
3392,73,Cadillac,Fleetwood,ATIVO
3393,78,Fiat,128,ATIVO
3394,95,Mazda,RX4,ATIVO
3395,83,Porsche,914-2,ATIVO
3396,77,Honda,Civic,ATIVO
3397,63,Datsun,710,ATIVO
3398,83,Mazda,RX4,ATIVO
3399,1,Cadillac,Fleetwood,ATIVO
3400,43,Cadillac,Fleetwood,ATIVO
3401,2,Merc,280,ATIVO
3402,90,Maserati,Bora,ATIVO
3403,62,Merc,280,ATIVO
3404,34,AMC,Javelin,ATIVO
3405,94,Chrysler,Imperial,ATIVO
3406,47,Mazda,RX4,ATIVO
3407,70,Merc,280C,ATIVO
3408,88,Lotus,Europa,ATIVO
3409,26,Merc,230,ATIVO
3410,11,Toyota,Corolla,ATIVO
3411,29,Hornet,Sportabout,INATIVO
3412,72,Merc,280C,ATIVO
3413,37,AMC,Javelin,ATIVO
3414,25,Merc,450SE,ATIVO
3415,1,Merc,450SE,ATIVO
3416,44,Lotus,Europa,ATIVO
3417,69,Ford,Pantera,ATIVO
3418,18,Fiat,128,ATIVO
3419,93,Merc,450SE,INATIVO
3420,65,Camaro,Z28,ATIVO
3421,81,Honda,Civic,ATIVO
3422,40,Mazda,RX4,ATIVO
3423,42,Volvo,142E,INATIVO
3424,91,Merc,240D,ATIVO
3425,76,Dodge,Challenger,ATIVO
3426,68,Ferrari,Dino,ATIVO
3427,36,Merc,230,ATIVO
3428,55,Mazda,RX4,ATIVO
3429,73,Lotus,Europa,ATIVO
3430,92,Duster,360,INATIVO
3431,92,Merc,450SLC,ATIVO
3432,92,Fiat,X1-9,ATIVO
3433,47,Fiat,128,ATIVO
3434,97,Dodge,Challenger,ATIVO
3435,7,Pontiac,Firebird,ATIVO
3436,19,Mazda,RX4,ATIVO
3437,44,Porsche,914-2,ATIVO
3438,46,Merc,450SE,ATIVO
3439,43,Merc,280,ATIVO
3440,49,Lotus,Europa,ATIVO
3441,73,Duster,360,INATIVO
3442,47,Honda,Civic,ATIVO
3443,72,AMC,Javelin,ATIVO
3444,5,Fiat,128,ATIVO
3445,96,Fiat,128,ATIVO
3446,78,Porsche,914-2,ATIVO
3447,44,Fiat,X1-9,ATIVO
3448,12,Lincoln,Continental,ATIVO
3449,70,Merc,240D,ATIVO
3450,33,Toyota,Corolla,ATIVO
3451,20,Duster,360,ATIVO
3452,59,Merc,280,ATIVO
3453,15,Ferrari,Dino,ATIVO
3454,39,Pontiac,Firebird,ATIVO
3455,56,Porsche,914-2,ATIVO
3456,98,Merc,450SLC,ATIVO
3457,9,Mazda,RX4,ATIVO
3458,52,Maserati,Bora,ATIVO
3459,56,Maserati,Bora,ATIVO
3460,59,AMC,Javelin,ATIVO
3461,54,Mazda,RX4,ATIVO
3462,72,Pontiac,Firebird,ATIVO
3463,21,AMC,Javelin,ATIVO
3464,84,Pontiac,Firebird,ATIVO
3465,97,Pontiac,Firebird,ATIVO
3466,30,Chrysler,Imperial,ATIVO
3467,13,Maserati,Bora,ATIVO
3468,47,Hornet,4,ATIVO
3469,27,Lotus,Europa,ATIVO
3470,82,Maserati,Bora,ATIVO
3471,40,Toyota,Corona,ATIVO
3472,51,Pontiac,Firebird,ATIVO
3473,24,Merc,280C,ATIVO
3474,99,Toyota,Corolla,ATIVO
3475,75,Merc,230,ATIVO
3476,76,Merc,240D,ATIVO
3477,99,Hornet,Sportabout,INATIVO
3478,63,Merc,450SE,ATIVO
3479,1,AMC,Javelin,ATIVO
3480,23,Datsun,710,ATIVO
3481,89,Ferrari,Dino,ATIVO
3482,73,Dodge,Challenger,ATIVO
3483,61,Lincoln,Continental,ATIVO
3484,86,Ferrari,Dino,ATIVO
3485,74,Hornet,Sportabout,ATIVO
3486,18,Merc,450SL,ATIVO
3487,77,Honda,Civic,ATIVO
3488,40,Merc,280,ATIVO
3489,27,Hornet,Sportabout,ATIVO
3490,76,Merc,450SL,ATIVO
3491,48,Hornet,4,ATIVO
3492,63,Hornet,4,ATIVO
3493,29,Porsche,914-2,ATIVO
3494,53,Chrysler,Imperial,ATIVO
3495,18,Datsun,710,ATIVO
3496,99,Porsche,914-2,ATIVO
3497,15,Merc,450SLC,ATIVO
3498,33,Fiat,X1-9,ATIVO
3499,20,Toyota,Corolla,ATIVO
3500,28,Hornet,Sportabout,ATIVO
3501,88,Pontiac,Firebird,ATIVO
3502,5,Honda,Civic,ATIVO
3503,41,Maserati,Bora,ATIVO
3504,81,Duster,360,ATIVO
3505,26,Toyota,Corolla,ATIVO
3506,76,Hornet,4,ATIVO
3507,31,Volvo,142E,ATIVO
3508,37,Merc,450SE,INATIVO
3509,34,Ferrari,Dino,ATIVO
3510,3,Merc,240D,ATIVO
3511,12,Merc,280C,ATIVO
3512,69,Toyota,Corolla,ATIVO
3513,96,Honda,Civic,ATIVO
3514,52,Merc,280,ATIVO
3515,90,Toyota,Corolla,ATIVO
3516,40,Duster,360,ATIVO
3517,96,Merc,450SLC,ATIVO
3518,10,Maserati,Bora,ATIVO
3519,33,Cadillac,Fleetwood,ATIVO
3520,32,Lotus,Europa,ATIVO
3521,56,Duster,360,ATIVO
3522,48,Cadillac,Fleetwood,ATIVO
3523,56,Ferrari,Dino,ATIVO
3524,49,Ferrari,Dino,ATIVO
3525,51,Dodge,Challenger,ATIVO
3526,20,Datsun,710,ATIVO
3527,65,Lincoln,Continental,ATIVO
3528,2,Ford,Pantera,ATIVO
3529,56,Hornet,Sportabout,ATIVO
3530,8,Mazda,RX4,ATIVO
3531,6,Lincoln,Continental,ATIVO
3532,12,Merc,280C,ATIVO
3533,71,Fiat,X1-9,INATIVO
3534,68,Honda,Civic,ATIVO
3535,36,Lotus,Europa,INATIVO
3536,1,Hornet,4,INATIVO
3537,16,Hornet,4,ATIVO
3538,11,Honda,Civic,ATIVO
3539,30,Toyota,Corolla,ATIVO
3540,18,Maserati,Bora,ATIVO
3541,19,Merc,240D,ATIVO
3542,2,Maserati,Bora,ATIVO
3543,77,Merc,280,ATIVO
3544,98,Merc,450SL,ATIVO
3545,55,Volvo,142E,ATIVO
3546,43,Hornet,Sportabout,ATIVO
3547,16,Camaro,Z28,ATIVO
3548,99,Toyota,Corona,ATIVO
3549,14,Cadillac,Fleetwood,ATIVO
3550,36,Camaro,Z28,ATIVO
3551,93,Ferrari,Dino,ATIVO
3552,53,Merc,280,INATIVO
3553,21,Merc,240D,ATIVO
3554,10,Pontiac,Firebird,ATIVO
3555,29,Merc,240D,ATIVO
3556,68,Lotus,Europa,ATIVO
3557,5,Merc,230,ATIVO
3558,46,Merc,450SL,ATIVO
3559,59,Merc,240D,ATIVO
3560,58,Datsun,710,ATIVO
3561,8,Porsche,914-2,ATIVO
3562,62,Volvo,142E,ATIVO
3563,64,Pontiac,Firebird,ATIVO
3564,28,Ford,Pantera,ATIVO
3565,50,Duster,360,ATIVO
3566,58,Mazda,RX4,ATIVO
3567,70,Chrysler,Imperial,ATIVO
3568,60,Datsun,710,ATIVO
3569,92,Chrysler,Imperial,ATIVO
3570,39,Cadillac,Fleetwood,ATIVO
3571,42,Toyota,Corolla,ATIVO
3572,76,Ford,Pantera,ATIVO
3573,41,Maserati,Bora,ATIVO
3574,26,Merc,280C,ATIVO
3575,62,Merc,280C,ATIVO
3576,19,Fiat,128,ATIVO
3577,5,Toyota,Corona,ATIVO
3578,33,Merc,450SLC,ATIVO
3579,54,Toyota,Corona,ATIVO
3580,71,Mazda,RX4,ATIVO
3581,35,Pontiac,Firebird,ATIVO
3582,29,Lotus,Europa,ATIVO
3583,5,Merc,450SL,ATIVO
3584,6,Cadillac,Fleetwood,ATIVO
3585,37,Merc,280C,ATIVO
3586,19,Merc,450SE,ATIVO
3587,77,Ford,Pantera,ATIVO
3588,100,Toyota,Corolla,ATIVO
3589,70,Chrysler,Imperial,ATIVO
3590,83,Merc,450SL,ATIVO
3591,27,Chrysler,Imperial,ATIVO
3592,41,Merc,230,ATIVO
3593,25,Fiat,128,ATIVO
3594,40,Toyota,Corolla,ATIVO
3595,26,Datsun,710,ATIVO
3596,38,Pontiac,Firebird,ATIVO
3597,82,Merc,240D,ATIVO
3598,65,Fiat,X1-9,ATIVO
3599,64,Merc,450SL,INATIVO
3600,2,Ferrari,Dino,ATIVO
3601,23,Volvo,142E,ATIVO
3602,86,Toyota,Corolla,ATIVO
3603,33,Merc,230,ATIVO
3604,28,Merc,230,ATIVO
3605,25,Merc,280,ATIVO
3606,98,Merc,450SLC,ATIVO
3607,3,Lincoln,Continental,ATIVO
3608,58,Dodge,Challenger,ATIVO
3609,83,Pontiac,Firebird,ATIVO
3610,70,Camaro,Z28,ATIVO
3611,76,Dodge,Challenger,ATIVO
3612,12,Merc,280C,ATIVO
3613,96,Camaro,Z28,ATIVO
3614,53,Lotus,Europa,ATIVO
3615,84,Chrysler,Imperial,ATIVO
3616,70,Hornet,4,ATIVO
3617,43,Mazda,RX4,ATIVO
3618,71,Merc,230,ATIVO
3619,18,Merc,450SL,ATIVO
3620,32,Merc,230,ATIVO
3621,50,Porsche,914-2,ATIVO
3622,67,Camaro,Z28,ATIVO
3623,93,Dodge,Challenger,ATIVO
3624,6,Lincoln,Continental,ATIVO
3625,100,Camaro,Z28,ATIVO
3626,45,Mazda,RX4,ATIVO
3627,93,Cadillac,Fleetwood,ATIVO
3628,31,Ford,Pantera,ATIVO
3629,10,AMC,Javelin,ATIVO
3630,80,Lotus,Europa,ATIVO
3631,89,Dodge,Challenger,ATIVO
3632,30,Merc,230,ATIVO
3633,67,Merc,240D,ATIVO
3634,58,Mazda,RX4,ATIVO
3635,31,Lotus,Europa,ATIVO
3636,92,Chrysler,Imperial,ATIVO
3637,48,Porsche,914-2,ATIVO
3638,15,Hornet,4,ATIVO
3639,27,Chrysler,Imperial,ATIVO
3640,94,Toyota,Corona,ATIVO
3641,67,Merc,280,ATIVO
3642,2,Maserati,Bora,INATIVO
3643,86,Maserati,Bora,ATIVO
3644,69,Volvo,142E,ATIVO
3645,92,Merc,280,INATIVO
3646,85,Maserati,Bora,ATIVO
3647,37,Merc,450SE,ATIVO
3648,79,Lincoln,Continental,ATIVO
3649,86,Maserati,Bora,INATIVO
3650,61,Ford,Pantera,ATIVO
3651,56,Chrysler,Imperial,ATIVO
3652,91,Camaro,Z28,ATIVO
3653,14,Cadillac,Fleetwood,ATIVO
3654,34,Honda,Civic,ATIVO
3655,47,Merc,450SL,ATIVO
3656,94,Dodge,Challenger,ATIVO
3657,90,Honda,Civic,ATIVO
3658,27,Lincoln,Continental,ATIVO
3659,51,Lotus,Europa,ATIVO
3660,57,AMC,Javelin,ATIVO
3661,44,Maserati,Bora,ATIVO
3662,57,Duster,360,ATIVO
3663,38,Lotus,Europa,ATIVO
3664,91,Fiat,128,ATIVO
3665,27,Volvo,142E,ATIVO
3666,89,Pontiac,Firebird,ATIVO
3667,35,Lotus,Europa,ATIVO
3668,16,Mazda,RX4,ATIVO
3669,56,Cadillac,Fleetwood,ATIVO
3670,24,Merc,240D,ATIVO
3671,31,Toyota,Corolla,ATIVO
3672,90,Chrysler,Imperial,INATIVO
3673,30,Camaro,Z28,ATIVO
3674,61,Chrysler,Imperial,ATIVO
3675,66,Ford,Pantera,ATIVO
3676,56,Fiat,X1-9,ATIVO
3677,99,Hornet,4,ATIVO
3678,46,Chrysler,Imperial,ATIVO
3679,95,Mazda,RX4,ATIVO
3680,12,Chrysler,Imperial,ATIVO
3681,20,Hornet,Sportabout,ATIVO
3682,29,Lotus,Europa,ATIVO
3683,39,Merc,450SL,ATIVO
3684,74,AMC,Javelin,ATIVO
3685,98,Fiat,X1-9,ATIVO
3686,97,Merc,280C,ATIVO
3687,29,Merc,280,ATIVO
3688,81,Chrysler,Imperial,ATIVO
3689,97,Pontiac,Firebird,INATIVO
3690,31,Toyota,Corolla,ATIVO
3691,57,AMC,Javelin,ATIVO
3692,97,Merc,450SLC,ATIVO
3693,67,Merc,230,ATIVO
3694,36,Fiat,128,ATIVO
3695,97,Ferrari,Dino,ATIVO
3696,11,Merc,450SLC,ATIVO
3697,13,Toyota,Corona,ATIVO
3698,2,Hornet,Sportabout,ATIVO
3699,48,Mazda,RX4,ATIVO
3700,38,Camaro,Z28,ATIVO
3701,12,Honda,Civic,ATIVO
3702,13,Ferrari,Dino,ATIVO
3703,65,Ferrari,Dino,INATIVO
3704,11,Mazda,RX4,ATIVO
3705,95,Volvo,142E,ATIVO
3706,99,Merc,450SL,ATIVO
3707,14,Ford,Pantera,ATIVO
3708,93,Toyota,Corolla,ATIVO
3709,44,Dodge,Challenger,ATIVO
3710,24,Fiat,128,ATIVO
3711,76,Fiat,X1-9,ATIVO
3712,99,Hornet,Sportabout,ATIVO
3713,31,Lincoln,Continental,ATIVO
3714,22,Merc,240D,ATIVO
3715,44,Lotus,Europa,ATIVO
3716,31,Merc,450SLC,ATIVO
3717,13,Maserati,Bora,ATIVO
3718,4,Camaro,Z28,ATIVO
3719,95,Hornet,4,ATIVO
3720,94,Lincoln,Continental,ATIVO
3721,62,Merc,450SLC,ATIVO
3722,62,Hornet,4,ATIVO
3723,59,Porsche,914-2,ATIVO
3724,29,Lincoln,Continental,ATIVO
3725,8,Mazda,RX4,ATIVO
3726,9,Volvo,142E,ATIVO
3727,6,Maserati,Bora,ATIVO
3728,59,Hornet,Sportabout,ATIVO
3729,32,Ford,Pantera,ATIVO
3730,86,Fiat,X1-9,ATIVO
3731,28,Maserati,Bora,INATIVO
3732,74,Fiat,128,ATIVO
3733,2,Hornet,Sportabout,ATIVO
3734,88,Duster,360,ATIVO
3735,27,Lincoln,Continental,ATIVO
3736,68,Merc,280,INATIVO
3737,65,Toyota,Corolla,ATIVO
3738,63,Mazda,RX4,INATIVO
3739,38,Merc,230,ATIVO
3740,73,Cadillac,Fleetwood,ATIVO
3741,59,Hornet,Sportabout,ATIVO
3742,46,Toyota,Corolla,ATIVO
3743,79,AMC,Javelin,ATIVO
3744,38,Maserati,Bora,ATIVO
3745,59,Datsun,710,ATIVO
3746,56,AMC,Javelin,INATIVO
3747,18,AMC,Javelin,ATIVO
3748,47,Merc,450SE,ATIVO
3749,83,Merc,450SLC,ATIVO
3750,34,Mazda,RX4,ATIVO
3751,54,Merc,240D,ATIVO
3752,14,Toyota,Corolla,ATIVO
3753,62,Mazda,RX4,INATIVO
3754,78,Volvo,142E,ATIVO
3755,20,Mazda,RX4,ATIVO
3756,93,Merc,450SL,INATIVO
3757,13,Dodge,Challenger,ATIVO
3758,10,Chrysler,Imperial,INATIVO
3759,94,Duster,360,ATIVO
3760,14,Merc,240D,ATIVO
3761,38,Merc,240D,ATIVO
3762,94,Merc,280,ATIVO
3763,17,Ferrari,Dino,ATIVO
3764,7,Honda,Civic,ATIVO
3765,25,Dodge,Challenger,ATIVO
3766,1,Pontiac,Firebird,ATIVO
3767,63,Porsche,914-2,ATIVO
3768,67,Pontiac,Firebird,INATIVO
3769,95,Mazda,RX4,ATIVO
3770,83,Duster,360,ATIVO
3771,47,Toyota,Corona,ATIVO
3772,16,Fiat,X1-9,ATIVO
3773,44,Merc,280,ATIVO
3774,21,Ford,Pantera,ATIVO
3775,65,Cadillac,Fleetwood,INATIVO
3776,29,Mazda,RX4,ATIVO
3777,12,Datsun,710,ATIVO
3778,74,Mazda,RX4,ATIVO
3779,82,Maserati,Bora,ATIVO
3780,84,Honda,Civic,ATIVO
3781,63,Merc,240D,ATIVO
3782,29,Ford,Pantera,ATIVO
3783,88,Fiat,128,ATIVO
3784,38,AMC,Javelin,ATIVO
3785,99,Merc,280,ATIVO
3786,78,Honda,Civic,ATIVO
3787,8,Camaro,Z28,ATIVO
3788,51,Merc,450SLC,ATIVO
3789,78,Merc,450SE,ATIVO
3790,1,Cadillac,Fleetwood,ATIVO
3791,19,AMC,Javelin,ATIVO
3792,28,Hornet,4,ATIVO
3793,52,Pontiac,Firebird,INATIVO
3794,93,Volvo,142E,ATIVO
3795,30,Fiat,128,ATIVO
3796,68,Cadillac,Fleetwood,ATIVO
3797,4,Merc,450SE,ATIVO
3798,25,Ford,Pantera,ATIVO
3799,15,Ford,Pantera,ATIVO
3800,67,Cadillac,Fleetwood,ATIVO
3801,16,Toyota,Corolla,ATIVO
3802,22,Maserati,Bora,ATIVO
3803,95,Merc,280C,ATIVO
3804,32,Camaro,Z28,ATIVO
3805,4,Chrysler,Imperial,ATIVO
3806,3,Hornet,Sportabout,ATIVO
3807,32,Fiat,128,ATIVO
3808,70,Datsun,710,ATIVO
3809,75,Merc,450SL,ATIVO
3810,98,Mazda,RX4,ATIVO
3811,14,Hornet,4,ATIVO
3812,52,Fiat,X1-9,ATIVO
3813,69,Merc,450SL,ATIVO
3814,70,Pontiac,Firebird,ATIVO
3815,44,AMC,Javelin,ATIVO
3816,29,Merc,450SLC,ATIVO
3817,5,Fiat,X1-9,ATIVO
3818,90,Toyota,Corolla,ATIVO
3819,96,Duster,360,ATIVO
3820,77,Hornet,4,ATIVO
3821,44,Merc,230,ATIVO
3822,46,Merc,230,ATIVO
3823,18,Duster,360,ATIVO
3824,91,Fiat,128,ATIVO
3825,76,Merc,450SE,ATIVO
3826,42,Camaro,Z28,ATIVO
3827,90,Merc,240D,ATIVO
3828,78,Mazda,RX4,ATIVO
3829,63,Mazda,RX4,ATIVO
3830,23,Fiat,128,ATIVO
3831,13,Merc,230,ATIVO
3832,69,Merc,230,ATIVO
3833,60,Volvo,142E,ATIVO
3834,92,Mazda,RX4,ATIVO
3835,2,Hornet,4,ATIVO
3836,94,Mazda,RX4,ATIVO
3837,36,Maserati,Bora,INATIVO
3838,47,Merc,450SL,ATIVO
3839,84,Merc,240D,ATIVO
3840,42,Merc,450SL,ATIVO
3841,90,Chrysler,Imperial,ATIVO
3842,14,Cadillac,Fleetwood,ATIVO
3843,77,Datsun,710,ATIVO
3844,19,Mazda,RX4,ATIVO
3845,75,Fiat,128,ATIVO
3846,45,Cadillac,Fleetwood,ATIVO
3847,76,Merc,450SL,ATIVO
3848,62,Duster,360,ATIVO
3849,76,Ford,Pantera,ATIVO
3850,2,Merc,450SL,INATIVO
3851,53,Merc,450SLC,ATIVO
3852,10,Camaro,Z28,INATIVO
3853,3,Ferrari,Dino,ATIVO
3854,60,Lincoln,Continental,ATIVO
3855,38,Merc,230,ATIVO
3856,4,Cadillac,Fleetwood,ATIVO
3857,1,Volvo,142E,ATIVO
3858,50,Merc,280,ATIVO
3859,57,Hornet,4,ATIVO
3860,2,Duster,360,ATIVO
3861,86,Cadillac,Fleetwood,ATIVO
3862,82,Pontiac,Firebird,ATIVO
3863,2,Camaro,Z28,ATIVO
3864,65,Mazda,RX4,ATIVO
3865,33,Toyota,Corona,ATIVO
3866,43,Pontiac,Firebird,ATIVO
3867,91,Merc,280C,ATIVO
3868,25,Datsun,710,ATIVO
3869,59,Datsun,710,ATIVO
3870,42,Ferrari,Dino,ATIVO
3871,69,Lincoln,Continental,ATIVO
3872,85,Mazda,RX4,ATIVO
3873,40,Lincoln,Continental,ATIVO
3874,48,Dodge,Challenger,ATIVO
3875,88,AMC,Javelin,ATIVO
3876,76,Cadillac,Fleetwood,ATIVO
3877,25,Lincoln,Continental,ATIVO
3878,64,Chrysler,Imperial,ATIVO
3879,19,Dodge,Challenger,ATIVO
3880,51,Cadillac,Fleetwood,ATIVO
3881,72,Merc,280C,ATIVO
3882,40,Hornet,Sportabout,ATIVO
3883,14,Merc,280,ATIVO
3884,53,Ford,Pantera,ATIVO
3885,44,Volvo,142E,ATIVO
3886,82,Ford,Pantera,ATIVO
3887,91,Lotus,Europa,ATIVO
3888,34,Ferrari,Dino,INATIVO
3889,66,Merc,280,INATIVO
3890,5,Hornet,Sportabout,ATIVO
3891,42,Chrysler,Imperial,ATIVO
3892,36,Fiat,128,ATIVO
3893,56,Maserati,Bora,ATIVO
3894,35,Pontiac,Firebird,ATIVO
3895,89,Chrysler,Imperial,ATIVO
3896,79,Chrysler,Imperial,ATIVO
3897,7,Pontiac,Firebird,ATIVO
3898,33,Fiat,X1-9,ATIVO
3899,36,Merc,230,ATIVO
3900,39,Merc,280,ATIVO
3901,38,Toyota,Corona,ATIVO
3902,81,Chrysler,Imperial,ATIVO
3903,66,Mazda,RX4,ATIVO
3904,14,Merc,450SL,ATIVO
3905,2,Toyota,Corolla,ATIVO
3906,57,Porsche,914-2,ATIVO
3907,87,Merc,450SL,ATIVO
3908,55,Hornet,Sportabout,ATIVO
3909,36,Mazda,RX4,ATIVO
3910,14,AMC,Javelin,ATIVO
3911,76,Porsche,914-2,ATIVO
3912,56,Hornet,4,ATIVO
3913,94,Volvo,142E,ATIVO
3914,86,Merc,280C,ATIVO
3915,65,Merc,230,ATIVO
3916,83,Porsche,914-2,ATIVO
3917,28,Merc,450SL,ATIVO
3918,31,Merc,450SL,ATIVO
3919,77,Merc,280C,ATIVO
3920,39,Lotus,Europa,ATIVO
3921,79,Mazda,RX4,ATIVO
3922,5,Chrysler,Imperial,ATIVO
3923,56,Mazda,RX4,ATIVO
3924,1,Mazda,RX4,ATIVO
3925,57,Dodge,Challenger,ATIVO
3926,81,Honda,Civic,ATIVO
3927,87,Honda,Civic,ATIVO
3928,12,Merc,280,ATIVO
3929,3,Merc,280C,ATIVO
3930,36,Hornet,4,ATIVO
3931,96,Hornet,Sportabout,ATIVO
3932,12,Merc,230,ATIVO
3933,37,Maserati,Bora,ATIVO
3934,72,Merc,450SE,ATIVO
3935,24,Lotus,Europa,ATIVO
3936,34,Lotus,Europa,ATIVO
3937,95,Fiat,X1-9,ATIVO
3938,63,Hornet,4,INATIVO
3939,53,Fiat,128,ATIVO
3940,34,Hornet,4,ATIVO
3941,89,Merc,230,ATIVO
3942,58,Datsun,710,ATIVO
3943,88,Hornet,Sportabout,ATIVO
3944,34,Volvo,142E,ATIVO
3945,43,Cadillac,Fleetwood,ATIVO
3946,54,Merc,230,ATIVO
3947,23,Chrysler,Imperial,ATIVO
3948,37,Porsche,914-2,ATIVO
3949,74,Merc,450SLC,ATIVO
3950,45,Ferrari,Dino,ATIVO
3951,60,Mazda,RX4,INATIVO
3952,39,Toyota,Corolla,ATIVO
3953,82,Merc,450SLC,ATIVO
3954,66,Ferrari,Dino,ATIVO
3955,85,Duster,360,ATIVO
3956,54,Chrysler,Imperial,ATIVO
3957,12,Merc,450SE,ATIVO
3958,7,Cadillac,Fleetwood,ATIVO
3959,59,AMC,Javelin,ATIVO
3960,70,Merc,450SL,ATIVO
3961,6,Pontiac,Firebird,INATIVO
3962,51,Maserati,Bora,ATIVO
3963,13,AMC,Javelin,INATIVO
3964,30,Chrysler,Imperial,ATIVO
3965,46,Dodge,Challenger,ATIVO
3966,59,Mazda,RX4,ATIVO
3967,3,Hornet,Sportabout,ATIVO
3968,24,Dodge,Challenger,ATIVO
3969,8,Merc,240D,ATIVO
3970,74,Toyota,Corolla,ATIVO
3971,52,AMC,Javelin,ATIVO
3972,60,Mazda,RX4,ATIVO
3973,49,Lincoln,Continental,ATIVO
3974,68,Toyota,Corona,ATIVO
3975,13,Pontiac,Firebird,ATIVO
3976,67,Mazda,RX4,ATIVO
3977,53,Lotus,Europa,INATIVO
3978,47,Ferrari,Dino,ATIVO
3979,11,Cadillac,Fleetwood,ATIVO
3980,73,Mazda,RX4,ATIVO
3981,25,Toyota,Corona,ATIVO
3982,27,Merc,280C,ATIVO
3983,36,Merc,450SE,ATIVO
3984,52,Merc,450SLC,ATIVO
3985,62,Merc,450SE,ATIVO
3986,72,Ferrari,Dino,ATIVO
3987,10,Pontiac,Firebird,ATIVO
3988,10,Hornet,4,ATIVO
3989,65,Merc,230,ATIVO
3990,35,Dodge,Challenger,ATIVO
3991,5,Merc,450SE,INATIVO
3992,61,Merc,450SE,ATIVO
3993,2,Fiat,X1-9,ATIVO
3994,32,Mazda,RX4,ATIVO
3995,73,Pontiac,Firebird,ATIVO
3996,5,Merc,280C,ATIVO
3997,70,Porsche,914-2,ATIVO
3998,100,Volvo,142E,ATIVO
3999,62,Porsche,914-2,ATIVO
4000,13,Honda,Civic,ATIVO
4001,51,Lotus,Europa,ATIVO
4002,17,Datsun,710,ATIVO
4003,62,Merc,280C,ATIVO
4004,65,Merc,450SLC,ATIVO
4005,20,Pontiac,Firebird,ATIVO
4006,29,Cadillac,Fleetwood,ATIVO
4007,93,Datsun,710,INATIVO
4008,58,Chrysler,Imperial,ATIVO
4009,57,Fiat,128,ATIVO
4010,88,Lincoln,Continental,ATIVO
4011,63,Duster,360,ATIVO
4012,71,Volvo,142E,ATIVO
4013,15,Merc,450SL,ATIVO
4014,26,Cadillac,Fleetwood,ATIVO
4015,10,Camaro,Z28,ATIVO
4016,57,Cadillac,Fleetwood,ATIVO
4017,34,Mazda,RX4,INATIVO
4018,84,Volvo,142E,ATIVO
4019,48,Merc,450SL,ATIVO
4020,49,Ford,Pantera,ATIVO
4021,86,Hornet,4,ATIVO
4022,9,Hornet,Sportabout,ATIVO
4023,35,Datsun,710,ATIVO
4024,1,Camaro,Z28,ATIVO
4025,14,Lotus,Europa,ATIVO
4026,19,Merc,450SL,ATIVO
4027,55,Hornet,4,ATIVO
4028,46,Maserati,Bora,ATIVO
4029,59,Hornet,4,ATIVO
4030,15,Maserati,Bora,ATIVO
4031,96,Honda,Civic,ATIVO
4032,55,Merc,450SL,ATIVO
4033,75,Lincoln,Continental,ATIVO
4034,34,Lincoln,Continental,ATIVO
4035,98,Maserati,Bora,ATIVO
4036,49,Ferrari,Dino,ATIVO
4037,54,Pontiac,Firebird,ATIVO
4038,72,Lincoln,Continental,ATIVO
4039,11,Merc,450SE,ATIVO
4040,99,AMC,Javelin,ATIVO
4041,95,Merc,450SL,ATIVO
4042,10,Honda,Civic,ATIVO
4043,61,Fiat,X1-9,ATIVO
4044,12,Volvo,142E,ATIVO
4045,33,Cadillac,Fleetwood,ATIVO
4046,29,Camaro,Z28,ATIVO
4047,80,Mazda,RX4,ATIVO
4048,32,Porsche,914-2,ATIVO
4049,33,Datsun,710,ATIVO
4050,32,Cadillac,Fleetwood,INATIVO
4051,17,Merc,450SE,ATIVO
4052,48,Hornet,Sportabout,ATIVO
4053,57,Ferrari,Dino,ATIVO
4054,32,AMC,Javelin,ATIVO
4055,65,Toyota,Corona,ATIVO
4056,75,Ford,Pantera,ATIVO
4057,58,Merc,230,ATIVO
4058,55,Merc,280C,ATIVO
4059,61,Hornet,4,INATIVO
4060,10,Honda,Civic,ATIVO
4061,69,Dodge,Challenger,ATIVO
4062,51,Datsun,710,ATIVO
4063,47,Ford,Pantera,ATIVO
4064,29,Datsun,710,ATIVO
4065,13,Chrysler,Imperial,ATIVO
4066,56,Pontiac,Firebird,ATIVO
4067,40,Hornet,4,ATIVO
4068,14,Mazda,RX4,ATIVO
4069,36,Pontiac,Firebird,ATIVO
4070,39,Lincoln,Continental,ATIVO
4071,56,Toyota,Corona,ATIVO
4072,26,Fiat,X1-9,ATIVO
4073,27,Porsche,914-2,ATIVO
4074,91,Duster,360,ATIVO
4075,37,Toyota,Corona,ATIVO
4076,85,Fiat,128,ATIVO
4077,74,Fiat,128,ATIVO
4078,91,Merc,450SE,ATIVO
4079,25,Volvo,142E,ATIVO
