id_veiculo,id_loja,marca_veiculo,modelo_veiculo,situacao_veiculo
2544,23,Mazda,RX4,ATIVO
2545,64,Fiat,X1-9,ATIVO
2546,72,AMC,Javelin,ATIVO
2547,82,Camaro,Z28,ATIVO
2548,57,Maserati,Bora,ATIVO
2549,79,Chrysler,Imperial,ATIVO
2550,51,Volvo,142E,ATIVO
2551,35,Hornet,Sportabout,ATIVO
2552,73,Duster,360,ATIVO
2553,66,Chrysler,Imperial,ATIVO
2554,39,Cadillac,Fleetwood,ATIVO
2555,66,Chrysler,Imperial,ATIVO
2556,56,Merc,280C,ATIVO
2557,95,Porsche,914-2,ATIVO
2558,57,Datsun,710,ATIVO
2559,31,Merc,230,ATIVO
2560,53,Volvo,142E,ATIVO
2561,83,Pontiac,Firebird,ATIVO
2562,59,Fiat,X1-9,ATIVO
2563,5,Merc,450SE,ATIVO
2564,13,Volvo,142E,ATIVO
2565,92,Fiat,128,ATIVO
2566,12,Merc,450SE,ATIVO
2567,1,Honda,Civic,ATIVO
2568,45,Pontiac,Firebird,ATIVO
2569,32,Datsun,710,ATIVO
2570,82,Fiat,X1-9,ATIVO
2571,90,Merc,280,ATIVO
2572,56,Lincoln,Continental,ATIVO
2573,81,Toyota,Corona,ATIVO
2574,87,Duster,360,ATIVO
2575,92,Pontiac,Firebird,ATIVO
2576,61,Ford,Pantera,ATIVO
2577,50,Maserati,Bora,ATIVO
2578,50,Lincoln,Continental,ATIVO
2579,14,Merc,450SE,ATIVO
2580,17,Merc,280,ATIVO
2581,36,Lincoln,Continental,INATIVO
2582,34,Lincoln,Continental,ATIVO
2583,71,Volvo,142E,ATIVO
2584,19,Mazda,RX4,ATIVO
2585,36,Merc,280,ATIVO
2586,4,Chrysler,Imperial,INATIVO
2587,9,Ferrari,Dino,ATIVO
2588,71,Dodge,Challenger,ATIVO
2589,18,Fiat,X1-9,ATIVO
2590,88,Lincoln,Continental,ATIVO
2591,17,Maserati,Bora,ATIVO
2592,92,Merc,230,ATIVO
2593,81,Fiat,X1-9,ATIVO
2594,19,Merc,450SL,ATIVO
2595,91,Ferrari,Dino,ATIVO
2596,39,Mazda,RX4,ATIVO
2597,69,Fiat,128,ATIVO
2598,28,Porsche,914-2,ATIVO
2599,92,Maserati,Bora,ATIVO
2600,98,Ford,Pantera,ATIVO
2601,60,Toyota,Corolla,ATIVO
2602,7,Camaro,Z28,ATIVO
2603,73,Ferrari,Dino,ATIVO
2604,27,Datsun,710,ATIVO
2605,40,Volvo,142E,ATIVO
2606,37,Maserati,Bora,ATIVO
2607,80,Cadillac,Fleetwood,ATIVO
2608,6,Cadillac,Fleetwood,ATIVO
2609,79,Toyota,Corolla,ATIVO
2610,56,Lincoln,Continental,ATIVO
2611,64,Hornet,4,INATIVO
2612,98,Honda,Civic,ATIVO
2613,95,Mazda,RX4,ATIVO
2614,21,Cadillac,Fleetwood,ATIVO
2615,54,Toyota,Corolla,ATIVO
2616,51,Duster,360,ATIVO
2617,96,Cadillac,Fleetwood,INATIVO
2618,75,Chrysler,Imperial,ATIVO
2619,19,Merc,280C,ATIVO
2620,19,Mazda,RX4,ATIVO
2621,15,Mazda,RX4,ATIVO
2622,79,Duster,360,ATIVO
2623,62,Pontiac,Firebird,ATIVO
2624,20,Hornet,4,ATIVO
2625,7,Cadillac,Fleetwood,ATIVO
2626,61,Hornet,Sportabout,ATIVO
2627,23,Ford,Pantera,ATIVO
2628,86,Mazda,RX4,ATIVO
2629,32,Dodge,Challenger,ATIVO
2630,53,Camaro,Z28,ATIVO
2631,17,Camaro,Z28,ATIVO
2632,78,Merc,230,ATIVO
2633,42,Lincoln,Continental,ATIVO
2634,3,Merc,450SLC,ATIVO
2635,39,Lotus,Europa,ATIVO
2636,80,Datsun,710,ATIVO
2637,76,Fiat,128,ATIVO
2638,40,Pontiac,Firebird,ATIVO
2639,100,Fiat,128,ATIVO
2640,73,Duster,360,ATIVO
2641,19,Volvo,142E,ATIVO
2642,43,Toyota,Corona,ATIVO
2643,91,Merc,230,ATIVO
2644,9,Camaro,Z28,ATIVO
2645,22,Camaro,Z28,ATIVO
2646,74,Merc,450SL,ATIVO
2647,51,Merc,280,ATIVO
2648,71,Merc,280C,ATIVO
2649,94,Mazda,RX4,ATIVO
2650,72,Merc,240D,ATIVO
2651,18,Mazda,RX4,ATIVO
2652,47,Lincoln,Continental,ATIVO
2653,69,Mazda,RX4,ATIVO
2654,21,Toyota,Corona,ATIVO
2655,14,Toyota,Corona,ATIVO
2656,47,Duster,360,ATIVO
2657,56,AMC,Javelin,ATIVO
2658,10,Mazda,RX4,ATIVO
2659,48,Fiat,128,INATIVO
2660,75,Merc,280,ATIVO
2661,54,Merc,280,ATIVO
2662,81,Mazda,RX4,ATIVO
2663,66,Merc,450SE,ATIVO
2664,83,Toyota,Corona,ATIVO
2665,7,Merc,280C,ATIVO
2666,81,AMC,Javelin,ATIVO
2667,97,Merc,280C,ATIVO
2668,34,Fiat,X1-9,ATIVO
2669,68,Lincoln,Continental,ATIVO
2670,74,Lotus,Europa,ATIVO
2671,97,Pontiac,Firebird,ATIVO
2672,95,Merc,240D,ATIVO
2673,48,Ford,Pantera,INATIVO
2674,66,Fiat,X1-9,ATIVO
2675,25,Chrysler,Imperial,INATIVO
2676,64,Pontiac,Firebird,ATIVO
2677,6,Toyota,Corona,ATIVO
2678,59,Honda,Civic,ATIVO
2679,91,Merc,280,ATIVO
2680,90,Porsche,914-2,ATIVO
2681,24,AMC,Javelin,ATIVO
2682,96,Chrysler,Imperial,ATIVO
2683,49,Cadillac,Fleetwood,ATIVO
2684,77,Duster,360,ATIVO
2685,14,Lincoln,Continental,ATIVO
2686,67,Toyota,Corolla,ATIVO
2687,71,Lotus,Europa,INATIVO
2688,28,Lotus,Europa,ATIVO
2689,19,Maserati,Bora,ATIVO
2690,96,Cadillac,Fleetwood,ATIVO
2691,29,Merc,280C,ATIVO
2692,60,Lotus,Europa,ATIVO
2693,49,Merc,280C,ATIVO
2694,48,Maserati,Bora,ATIVO
2695,1,Merc,450SLC,ATIVO
2696,59,Porsche,914-2,ATIVO
2697,5,Merc,450SE,ATIVO
2698,89,Volvo,142E,ATIVO
2699,16,Porsche,914-2,ATIVO
2700,51,Hornet,4,ATIVO
2701,57,Camaro,Z28,ATIVO
2702,13,Fiat,X1-9,ATIVO
2703,70,Maserati,Bora,ATIVO
2704,36,Mazda,RX4,ATIVO
2705,43,Cadillac,Fleetwood,ATIVO
2706,25,Volvo,142E,ATIVO
2707,83,Hornet,4,ATIVO
2708,4,Merc,450SL,ATIVO
2709,86,Toyota,Corona,ATIVO
2710,28,Datsun,710,INATIVO
2711,38,Hornet,4,ATIVO
2712,38,Toyota,Corona,ATIVO
2713,57,Hornet,Sportabout,ATIVO
2714,26,Cadillac,Fleetwood,ATIVO
2715,53,Merc,280C,ATIVO
2716,74,Hornet,Sportabout,ATIVO
2717,11,AMC,Javelin,ATIVO
2718,62,Cadillac,Fleetwood,ATIVO
2719,22,AMC,Javelin,ATIVO
2720,60,Mazda,RX4,ATIVO
2721,41,AMC,Javelin,ATIVO
2722,38,Volvo,142E,ATIVO
2723,42,Merc,230,INATIVO
2724,2,Ferrari,Dino,ATIVO
2725,12,Pontiac,Firebird,ATIVO
2726,20,Pontiac,Firebird,ATIVO
2727,96,Merc,450SLC,ATIVO
2728,20,Cadillac,Fleetwood,ATIVO
2729,80,Fiat,128,ATIVO
2730,70,Mazda,RX4,ATIVO
2731,70,Porsche,914-2,ATIVO
2732,38,Mazda,RX4,ATIVO
2733,92,Merc,280,ATIVO
2734,91,Merc,450SLC,ATIVO
2735,6,Datsun,710,ATIVO
2736,23,Datsun,710,ATIVO
2737,24,Fiat,128,ATIVO
2738,75,Pontiac,Firebird,ATIVO
2739,77,Maserati,Bora,ATIVO
2740,59,Merc,280,ATIVO
2741,35,Lincoln,Continental,ATIVO
2742,85,Merc,280C,ATIVO
2743,25,Merc,230,ATIVO
2744,21,Hornet,4,ATIVO
2745,72,Chrysler,Imperial,ATIVO
2746,26,Chrysler,Imperial,ATIVO
2747,25,Dodge,Challenger,ATIVO
2748,27,Merc,450SLC,ATIVO
2749,33,Toyota,Corolla,ATIVO
2750,74,Toyota,Corona,ATIVO
2751,68,Merc,450SE,ATIVO
2752,43,Ferrari,Dino,ATIVO
2753,23,Merc,450SL,ATIVO
2754,12,Toyota,Corona,ATIVO
2755,37,Merc,280,ATIVO
2756,58,Ford,Pantera,ATIVO
2757,17,Merc,240D,ATIVO
2758,8,Honda,Civic,ATIVO
2759,20,Toyota,Corona,ATIVO
2760,33,Cadillac,Fleetwood,ATIVO
2761,15,Hornet,4,ATIVO
2762,36,Hornet,Sportabout,ATIVO
2763,15,Toyota,Corolla,INATIVO
2764,39,Hornet,Sportabout,ATIVO
2765,11,Porsche,914-2,ATIVO
2766,67,Merc,240D,ATIVO
2767,36,Dodge,Challenger,ATIVO
2768,69,Camaro,Z28,ATIVO
2769,41,Volvo,142E,INATIVO
2770,20,Mazda,RX4,ATIVO
2771,64,Merc,280C,ATIVO
2772,19,AMC,Javelin,ATIVO
2773,4,Lincoln,Continental,ATIVO
2774,32,Merc,230,INATIVO
2775,68,Honda,Civic,ATIVO
2776,58,Ferrari,Dino,ATIVO
2777,48,Ferrari,Dino,ATIVO
2778,24,Fiat,128,ATIVO
2779,25,Cadillac,Fleetwood,ATIVO
2780,13,Mazda,RX4,ATIVO
2781,58,Ford,Pantera,ATIVO
2782,95,Porsche,914-2,ATIVO
2783,24,Mazda,RX4,INATIVO
2784,98,Mazda,RX4,ATIVO
2785,49,Hornet,4,ATIVO
2786,34,Hornet,4,ATIVO
2787,61,Merc,240D,ATIVO
2788,60,Pontiac,Firebird,ATIVO
2789,63,Hornet,Sportabout,ATIVO
2790,25,Chrysler,Imperial,ATIVO
2791,64,Merc,240D,ATIVO
2792,16,Fiat,128,ATIVO
2793,54,Mazda,RX4,ATIVO
2794,40,Merc,280,ATIVO
2795,81,Maserati,Bora,ATIVO
2796,69,Fiat,X1-9,ATIVO
2797,3,Fiat,X1-9,INATIVO
2798,100,Merc,230,ATIVO
2799,89,Lincoln,Continental,ATIVO
2800,38,Hornet,Sportabout,ATIVO
2801,9,Honda,Civic,ATIVO
2802,66,Merc,450SE,ATIVO
2803,59,Ferrari,Dino,ATIVO
2804,92,Duster,360,ATIVO
2805,57,Volvo,142E,ATIVO
2806,61,Lincoln,Continental,ATIVO
2807,73,Ford,Pantera,ATIVO
2808,28,Mazda,RX4,ATIVO
2809,44,Toyota,Corolla,ATIVO
2810,86,Merc,280,ATIVO
2811,21,Pontiac,Firebird,ATIVO
2812,73,Chrysler,Imperial,ATIVO
2813,47,Maserati,Bora,INATIVO
2814,1,Merc,450SL,ATIVO
2815,50,Merc,280,INATIVO
2816,90,Cadillac,Fleetwood,ATIVO
2817,70,Lotus,Europa,ATIVO
2818,93,Honda,Civic,ATIVO
2819,18,Lincoln,Continental,ATIVO
2820,22,Hornet,Sportabout,ATIVO
2821,82,Ford,Pantera,ATIVO
2822,10,Volvo,142E,ATIVO
2823,24,Merc,450SLC,INATIVO
2824,47,Duster,360,ATIVO
2825,53,Cadillac,Fleetwood,ATIVO
2826,100,Lincoln,Continental,ATIVO
2827,19,Merc,450SL,ATIVO
2828,71,Mazda,RX4,ATIVO
2829,69,Datsun,710,ATIVO
2830,42,Toyota,Corolla,INATIVO
2831,22,Mazda,RX4,ATIVO
2832,55,Pontiac,Firebird,ATIVO
2833,84,Lotus,Europa,ATIVO
2834,73,Hornet,4,ATIVO
2835,31,Toyota,Corona,ATIVO
2836,42,Merc,240D,ATIVO
2837,84,Lincoln,Continental,ATIVO
2838,22,Merc,450SLC,ATIVO
2839,90,Merc,230,ATIVO
2840,91,Duster,360,ATIVO
2841,92,Fiat,128,ATIVO
2842,13,Duster,360,ATIVO
2843,81,Merc,450SLC,INATIVO
2844,50,Lincoln,Continental,ATIVO
2845,39,Toyota,Corona,ATIVO
2846,91,Merc,450SL,ATIVO
2847,55,Ford,Pantera,ATIVO
2848,30,Hornet,Sportabout,INATIVO
2849,77,Merc,280C,ATIVO
2850,99,Ford,Pantera,ATIVO
2851,46,Pontiac,Firebird,ATIVO
2852,66,Merc,230,ATIVO
2853,36,Mazda,RX4,ATIVO
2854,27,Pontiac,Firebird,ATIVO
2855,7,Honda,Civic,ATIVO
2856,68,Merc,230,ATIVO
2857,16,Toyota,Corona,ATIVO
2858,69,Merc,280C,ATIVO
2859,60,Lotus,Europa,ATIVO
2860,67,Ford,Pantera,ATIVO
2861,38,Mazda,RX4,ATIVO
2862,4,Merc,450SE,ATIVO
2863,18,Merc,450SL,ATIVO
2864,31,Pontiac,Firebird,ATIVO
2865,58,Merc,450SL,ATIVO
2866,96,Merc,450SLC,ATIVO
2867,28,Ford,Pantera,ATIVO
2868,7,Ferrari,Dino,ATIVO
2869,21,Maserati,Bora,ATIVO
2870,29,Merc,230,ATIVO
2871,45,Lotus,Europa,ATIVO
2872,46,Mazda,RX4,ATIVO
2873,91,Maserati,Bora,ATIVO
2874,55,Fiat,X1-9,ATIVO
2875,24,Camaro,Z28,ATIVO
2876,33,Lotus,Europa,ATIVO
2877,34,Cadillac,Fleetwood,ATIVO
2878,66,Datsun,710,ATIVO
2879,70,Cadillac,Fleetwood,ATIVO
2880,35,Merc,240D,ATIVO
2881,23,Fiat,X1-9,ATIVO
2882,38,Duster,360,ATIVO
2883,6,Cadillac,Fleetwood,ATIVO
2884,67,Fiat,128,ATIVO
2885,31,Pontiac,Firebird,ATIVO
2886,86,Mazda,RX4,ATIVO
2887,8,AMC,Javelin,ATIVO
2888,76,Dodge,Challenger,ATIVO
2889,56,Fiat,X1-9,ATIVO
2890,53,Merc,280C,ATIVO
2891,55,Volvo,142E,ATIVO
2892,71,Merc,280,ATIVO
2893,60,Maserati,Bora,ATIVO
2894,33,Honda,Civic,ATIVO
2895,98,Merc,280,ATIVO
2896,75,Mazda,RX4,ATIVO
2897,68,Cadillac,Fleetwood,ATIVO
2898,99,Fiat,128,ATIVO
2899,54,Fiat,128,ATIVO
2900,93,Pontiac,Firebird,ATIVO
2901,86,Fiat,X1-9,ATIVO
2902,58,Pontiac,Firebird,ATIVO
2903,19,Lotus,Europa,ATIVO
2904,64,Cadillac,Fleetwood,ATIVO
2905,82,Toyota,Corona,ATIVO
2906,41,Merc,240D,ATIVO
2907,44,Camaro,Z28,INATIVO
2908,87,Merc,450SL,ATIVO
2909,44,Ford,Pantera,ATIVO
2910,89,Chrysler,Imperial,INATIVO
2911,58,Honda,Civic,ATIVO
2912,81,Merc,230,ATIVO
2913,53,Datsun,710,ATIVO
2914,52,Toyota,Corolla,INATIVO
2915,69,Datsun,710,ATIVO
2916,86,Volvo,142E,ATIVO
2917,46,Merc,450SLC,ATIVO
2918,37,Merc,280C,ATIVO
2919,93,AMC,Javelin,ATIVO
2920,6,Toyota,Corona,ATIVO
2921,13,Mazda,RX4,ATIVO
2922,5,Porsche,914-2,ATIVO
2923,15,Merc,280C,ATIVO
2924,45,Mazda,RX4,ATIVO
2925,42,Maserati,Bora,ATIVO
2926,19,Fiat,128,ATIVO
2927,29,Fiat,X1-9,ATIVO
2928,21,Toyota,Corona,ATIVO
2929,4,Chrysler,Imperial,ATIVO
2930,31,Merc,450SE,ATIVO
2931,59,Toyota,Corona,ATIVO
2932,36,Toyota,Corolla,ATIVO
2933,65,Merc,450SE,INATIVO
2934,54,Toyota,Corolla,ATIVO
2935,100,Lincoln,Continental,ATIVO
2936,9,Hornet,4,ATIVO
2937,87,Ford,Pantera,ATIVO
2938,6,Hornet,4,ATIVO
2939,62,Toyota,Corona,ATIVO
2940,74,Pontiac,Firebird,ATIVO
2941,37,Mazda,RX4,ATIVO
2942,77,Merc,450SLC,ATIVO
2943,29,Lincoln,Continental,ATIVO
2944,79,Maserati,Bora,ATIVO
2945,97,Merc,280C,ATIVO
2946,3,Duster,360,ATIVO
2947,4,Toyota,Corona,ATIVO
2948,42,Hornet,Sportabout,ATIVO
2949,46,Dodge,Challenger,ATIVO
2950,38,Datsun,710,ATIVO
2951,80,Merc,450SLC,ATIVO
2952,50,Merc,230,ATIVO
2953,41,Hornet,4,ATIVO
2954,91,Cadillac,Fleetwood,ATIVO
2955,49,Mazda,RX4,ATIVO
2956,86,Hornet,4,ATIVO
2957,87,Volvo,142E,ATIVO
2958,1,Lotus,Europa,INATIVO
2959,73,Fiat,128,ATIVO
2960,59,Camaro,Z28,ATIVO
2961,100,Hornet,4,ATIVO
2962,42,Hornet,4,ATIVO
2963,85,Honda,Civic,ATIVO
2964,78,Hornet,4,ATIVO
2965,44,Merc,450SL,INATIVO
2966,82,Fiat,128,INATIVO
2967,82,Toyota,Corolla,INATIVO
2968,81,Datsun,710,ATIVO
2969,57,Mazda,RX4,ATIVO
2970,8,Hornet,4,ATIVO
2971,95,Hornet,Sportabout,ATIVO
2972,92,Toyota,Corona,ATIVO
2973,40,Lincoln,Continental,ATIVO
2974,95,Merc,450SLC,INATIVO
2975,58,Honda,Civic,ATIVO
2976,48,Fiat,128,ATIVO
2977,69,Porsche,914-2,ATIVO
2978,40,Fiat,X1-9,ATIVO
2979,28,Merc,230,ATIVO
2980,1,Mazda,RX4,ATIVO
2981,78,Duster,360,ATIVO
2982,44,Honda,Civic,ATIVO
2983,41,Merc,450SL,ATIVO
2984,13,Merc,280,ATIVO
2985,90,Cadillac,Fleetwood,ATIVO
2986,82,Hornet,4,INATIVO
2987,6,Honda,Civic,ATIVO
2988,59,Merc,450SLC,ATIVO
2989,71,Dodge,Challenger,ATIVO
2990,2,Toyota,Corolla,ATIVO
2991,43,Mazda,RX4,ATIVO
2992,27,Merc,230,ATIVO
2993,42,Merc,280,ATIVO
2994,43,Maserati,Bora,ATIVO
2995,41,Mazda,RX4,ATIVO
2996,70,Ford,Pantera,ATIVO
2997,43,Merc,240D,ATIVO
2998,76,Merc,280,ATIVO
2999,30,Merc,240D,ATIVO
3000,15,Cadillac,Fleetwood,ATIVO
3001,76,Toyota,Corona,ATIVO
3002,54,Hornet,Sportabout,ATIVO
3003,74,Merc,240D,ATIVO
3004,91,Volvo,142E,ATIVO
3005,42,Hornet,Sportabout,ATIVO
3006,91,Chrysler,Imperial,ATIVO
3007,24,Honda,Civic,ATIVO
3008,36,Toyota,Corolla,ATIVO
3009,61,Toyota,Corona,INATIVO
3010,68,Porsche,914-2,ATIVO
3011,91,Mazda,RX4,ATIVO
3012,45,Ferrari,Dino,ATIVO
3013,54,Camaro,Z28,ATIVO
3014,56,Merc,450SLC,INATIVO
3015,4,Chrysler,Imperial,INATIVO
3016,88,Merc,450SL,ATIVO
3017,42,AMC,Javelin,ATIVO
3018,26,Camaro,Z28,ATIVO
3019,25,Hornet,4,ATIVO
3020,60,Merc,280C,ATIVO
3021,6,Toyota,Corolla,INATIVO
3022,69,Merc,450SLC,ATIVO
3023,70,Merc,230,ATIVO
3024,94,Duster,360,ATIVO
3025,27,Merc,280C,ATIVO
3026,72,Honda,Civic,ATIVO
3027,42,Lincoln,Continental,ATIVO
3028,5,Fiat,128,ATIVO
3029,6,Chrysler,Imperial,ATIVO
3030,60,Toyota,Corona,ATIVO
3031,76,Pontiac,Firebird,ATIVO
3032,49,Pontiac,Firebird,INATIVO
3033,49,Toyota,Corona,ATIVO
3034,69,Porsche,914-2,ATIVO
3035,62,Cadillac,Fleetwood,ATIVO
3036,55,Duster,360,ATIVO
3037,33,Merc,280,ATIVO
3038,21,Honda,Civic,ATIVO
3039,70,Merc,280C,ATIVO
3040,14,Volvo,142E,ATIVO
3041,52,Merc,240D,ATIVO
3042,17,Maserati,Bora,ATIVO
3043,25,Fiat,X1-9,ATIVO
3044,1,Ford,Pantera,ATIVO
3045,3,AMC,Javelin,ATIVO
3046,41,Cadillac,Fleetwood,INATIVO
3047,22,Toyota,Corona,ATIVO
3048,28,Merc,280,ATIVO
3049,47,AMC,Javelin,ATIVO
3050,72,Volvo,142E,ATIVO
3051,49,Mazda,RX4,ATIVO
3052,31,Volvo,142E,ATIVO
3053,64,Merc,450SE,ATIVO
3054,82,Merc,450SL,ATIVO
3055,61,Cadillac,Fleetwood,ATIVO
3056,35,Toyota,Corona,ATIVO
3057,74,Lincoln,Continental,ATIVO
3058,5,Ferrari,Dino,ATIVO
3059,33,Cadillac,Fleetwood,ATIVO
3060,77,Merc,230,ATIVO
3061,36,Merc,450SE,ATIVO
3062,95,Merc,280,ATIVO
3063,4,Merc,230,ATIVO
3064,90,Porsche,914-2,ATIVO
3065,70,Pontiac,Firebird,ATIVO
3066,13,Honda,Civic,ATIVO
3067,86,Maserati,Bora,ATIVO
3068,43,Mazda,RX4,ATIVO
3069,26,AMC,Javelin,ATIVO
3070,98,Fiat,X1-9,INATIVO
3071,91,Duster,360,ATIVO
3072,2,Mazda,RX4,ATIVO
3073,74,Duster,360,ATIVO
3074,25,Mazda,RX4,ATIVO
3075,63,Pontiac,Firebird,ATIVO
3076,11,Pontiac,Firebird,ATIVO
3077,35,Pontiac,Firebird,ATIVO
3078,61,Cadillac,Fleetwood,ATIVO
3079,22,Merc,280C,ATIVO
3080,77,Merc,280,ATIVO
3081,12,Duster,360,ATIVO
3082,38,Duster,360,ATIVO
3083,35,Datsun,710,ATIVO
3084,56,AMC,Javelin,ATIVO
3085,46,Maserati,Bora,ATIVO
3086,99,Hornet,Sportabout,ATIVO
3087,6,Toyota,Corolla,INATIVO
3088,50,AMC,Javelin,ATIVO
3089,47,Merc,230,ATIVO
3090,41,Hornet,4,ATIVO
3091,11,Merc,450SE,ATIVO
3092,75,Porsche,914-2,ATIVO
3093,54,Lincoln,Continental,ATIVO
3094,73,Porsche,914-2,ATIVO
3095,62,Cadillac,Fleetwood,ATIVO
3096,35,Dodge,Challenger,ATIVO
3097,10,Fiat,128,ATIVO
3098,54,Fiat,X1-9,ATIVO
3099,55,Ferrari,Dino,ATIVO
3100,17,Mazda,RX4,ATIVO
3101,100,Toyota,Corolla,ATIVO
3102,87,Pontiac,Firebird,ATIVO
3103,58,Volvo,142E,ATIVO
3104,49,Porsche,914-2,ATIVO
3105,82,Volvo,142E,ATIVO
3106,92,Merc,230,ATIVO
3107,71,Merc,450SL,ATIVO
3108,69,AMC,Javelin,ATIVO
3109,89,Toyota,Corona,ATIVO
3110,65,Hornet,4,ATIVO
3111,76,Lotus,Europa,ATIVO
3112,62,Fiat,128,INATIVO
3113,48,Hornet,Sportabout,ATIVO
3114,51,Toyota,Corolla,ATIVO
3115,35,Hornet,4,ATIVO
3116,75,Chrysler,Imperial,ATIVO
3117,79,Maserati,Bora,ATIVO
3118,62,Ford,Pantera,ATIVO
3119,46,Fiat,X1-9,ATIVO
3120,61,Lotus,Europa,ATIVO
3121,58,Dodge,Challenger,ATIVO
3122,80,Dodge,Challenger,ATIVO
3123,72,Merc,450SE,ATIVO
3124,16,Camaro,Z28,ATIVO
3125,43,Maserati,Bora,ATIVO
3126,83,AMC,Javelin,INATIVO
3127,56,Cadillac,Fleetwood,ATIVO
3128,45,AMC,Javelin,ATIVO
3129,7,Mazda,RX4,ATIVO
3130,20,Hornet,4,ATIVO
3131,58,Toyota,Corolla,ATIVO
3132,89,Ford,Pantera,ATIVO
3133,72,Volvo,142E,ATIVO
3134,21,AMC,Javelin,ATIVO
3135,42,Merc,450SE,ATIVO
3136,59,Merc,450SE,ATIVO
3137,87,Maserati,Bora,ATIVO
3138,94,Duster,360,ATIVO
3139,100,Lincoln,Continental,ATIVO
3140,79,Porsche,914-2,ATIVO
3141,99,Camaro,Z28,ATIVO
3142,13,Volvo,142E,ATIVO
3143,41,Datsun,710,ATIVO
3144,36,Volvo,142E,ATIVO
3145,19,Merc,280,ATIVO
3146,34,Ford,Pantera,ATIVO
3147,39,Lincoln,Continental,ATIVO
3148,63,Merc,240D,ATIVO
3149,53,Honda,Civic,ATIVO
3150,46,Lincoln,Continental,ATIVO
3151,96,Porsche,914-2,ATIVO
3152,23,Ford,Pantera,ATIVO
3153,46,Merc,230,ATIVO
3154,58,Duster,360,ATIVO
3155,35,Merc,280C,ATIVO
3156,69,Honda,Civic,ATIVO
3157,57,Hornet,Sportabout,ATIVO
3158,59,Dodge,Challenger,ATIVO
3159,31,Merc,240D,ATIVO
3160,100,Merc,280,ATIVO
3161,60,Toyota,Corona,ATIVO
3162,90,Volvo,142E,ATIVO
3163,89,Ford,Pantera,ATIVO
3164,22,Volvo,142E,ATIVO
3165,30,Merc,450SLC,ATIVO
3166,76,Merc,450SLC,ATIVO
3167,69,Merc,450SE,ATIVO
3168,94,Chrysler,Imperial,ATIVO
3169,65,Porsche,914-2,ATIVO
3170,26,Merc,230,ATIVO
3171,50,Dodge,Challenger,ATIVO
3172,76,Dodge,Challenger,ATIVO
3173,66,Honda,Civic,ATIVO
3174,60,Merc,230,ATIVO
3175,29,Porsche,914-2,ATIVO
3176,7,Merc,450SLC,ATIVO
3177,93,Merc,280,ATIVO
3178,47,Lotus,Europa,ATIVO
3179,69,Merc,280C,ATIVO
3180,67,Merc,230,ATIVO
3181,68,Mazda,RX4,ATIVO
3182,49,Cadillac,Fleetwood,ATIVO
3183,21,Merc,240D,ATIVO
3184,93,Honda,Civic,ATIVO
3185,18,Lotus,Europa,ATIVO
3186,17,Hornet,4,ATIVO
3187,24,Dodge,Challenger,ATIVO
3188,26,Duster,360,ATIVO
3189,33,Fiat,128,ATIVO
3190,67,Merc,230,ATIVO
3191,86,Chrysler,Imperial,ATIVO
3192,2,Mazda,RX4,ATIVO
3193,18,Merc,450SL,ATIVO
3194,82,Ford,Pantera,ATIVO
3195,98,Cadillac,Fleetwood,ATIVO
3196,87,Fiat,X1-9,ATIVO
3197,69,AMC,Javelin,ATIVO
3198,100,Lincoln,Continental,INATIVO
3199,9,Maserati,Bora,ATIVO
3200,38,Cadillac,Fleetwood,ATIVO
3201,48,Merc,240D,ATIVO
3202,64,Maserati,Bora,ATIVO
3203,82,Datsun,710,ATIVO
3204,87,Fiat,X1-9,INATIVO
3205,98,Dodge,Challenger,ATIVO
3206,38,Fiat,X1-9,INATIVO
3207,15,Dodge,Challenger,ATIVO
3208,28,Fiat,X1-9,ATIVO
3209,31,Merc,230,ATIVO
3210,42,Volvo,142E,ATIVO
3211,56,Mazda,RX4,ATIVO
3212,98,Merc,450SLC,ATIVO
3213,15,Ford,Pantera,ATIVO
3214,96,Mazda,RX4,ATIVO
3215,99,Maserati,Bora,ATIVO
3216,18,Hornet,4,ATIVO
3217,80,Merc,240D,ATIVO
3218,11,Hornet,Sportabout,ATIVO
3219,21,Hornet,Sportabout,ATIVO
3220,32,Lotus,Europa,ATIVO
3221,8,Maserati,Bora,ATIVO
3222,31,Pontiac,Firebird,ATIVO
3223,53,AMC,Javelin,ATIVO
3224,61,Merc,230,ATIVO
3225,84,Mazda,RX4,ATIVO
3226,95,Camaro,Z28,ATIVO
3227,84,Duster,360,ATIVO
3228,58,Lotus,Europa,ATIVO
3229,55,Pontiac,Firebird,ATIVO
3230,40,AMC,Javelin,ATIVO
3231,10,Porsche,914-2,ATIVO
3232,42,Lotus,Europa,ATIVO
3233,96,Merc,280C,ATIVO
3234,37,Duster,360,ATIVO
3235,58,Hornet,Sportabout,ATIVO
3236,86,Duster,360,INATIVO
3237,39,Mazda,RX4,ATIVO
3238,95,Lincoln,Continental,ATIVO
3239,47,Mazda,RX4,ATIVO
3240,74,Ferrari,Dino,ATIVO
3241,39,Ford,Pantera,ATIVO
3242,61,Fiat,128,ATIVO
3243,91,Merc,280,ATIVO
3244,2,Merc,230,ATIVO
3245,84,Toyota,Corona,ATIVO
3246,20,Hornet,4,ATIVO
3247,84,Cadillac,Fleetwood,ATIVO
3248,79,Hornet,4,ATIVO
3249,33,Ferrari,Dino,ATIVO
